crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree
0.106517,-15.724021,111.839133,-100,-100
0.107202,-39.857124,1236.206428,34.5392,-100
0.17551,-9.150436,-418.862511,-100,-100
0.456884,-22.912885,353.125434,-100,-100
0.451617,-22.912885,353.125434,-100,-100
0.44758,-36.557004,350.755179,-100,-100
0.452374,-25.734703,206.00623,-100,-100
0.547424,-77.709694,-7276.336044,153.715382,-100
0.544652,-77.709694,-7276.336044,152.154978,-100
0.553555,-77.709694,-7276.336044,167.896408,-100
0.542087,-61.238643,-89124.86439,267.680249,-100
0.50786,-10.155911,67.025511,-100,-100
0.600073,-43.325272,-684.858919,-100,-100
0.585515,-52.624125,97.521928,-100,-100
0.582333,-162.94699,-12163.50141,291.084762,-100
0.585543,-162.94699,-12163.50141,291.084762,-100
0.282116,-1.255994,-1604.692913,-100,-100
0.291501,-1.255994,-1604.692913,-100,-100
0.286218,21.373306,-331.160152,-100,-100
0.291597,68.757393,-583.333678,-100,116.002921
0.27303,47.893416,180.494436,-100,-100
0.397975,-10.809082,-5991.82117,-100,-100
0.388747,-10.809082,-5991.82117,-100,-100
0.419333,-51.106815,-1363.152647,-100,-100
0.419511,98.333523,-1738.041319,-100,210.166077
0.336985,222.680773,-79480.24115,-100,254.956674
0.333969,227.042578,-66153.77722,-100,380.352301
0.337336,148.843194,-27287.14026,-100,227.201093
0.339519,57.39181,-443.24867,-100,-100
0.402219,63.147549,895.394521,-100,-100
0.336646,87.020817,1375.770784,-100,-100
0.417668,55.342069,-4060.538321,-100,-100
0.470224,34.991762,644.978607,-100,-100
0.465136,34.85723,526.736361,-100,-100
0.475632,37.008641,518.579346,-100,-100
0.49429,56.513453,-1829.976472,15.754254,-100
0.430858,-148.113129,12156.93251,209.31985,-100
0.43265,-300.276354,15075.49952,535.689456,-100
0.442223,-138.313959,-9486.200398,267.165691,-100
0.432716,-358.828497,-10052.79872,693.1744,-100
0.544811,-52.624125,97.521928,62.099816,-100
0.549305,-66.149092,-330.047657,-100,-100
0.560872,-66.149092,-330.047657,-100,-100
0.557177,-52.624125,97.521928,48.013987,-100
0.573776,-66.149092,-330.047657,-100,-100
0.394275,-180.699468,-5032.89941,297.099565,-100
0.398507,-431.705429,189.668406,785.464471,-100
0.379365,-153.019673,-1103.703274,247.474206,-100
0.370367,-137.162654,13359.79153,-100,-100
0.349964,-46.788124,1867.633876,-100,-100
0.360677,-87.958235,6398.794871,-100,-100
0.460284,70.645041,2676.104908,-100,-100
0.475048,308.014593,6010.185836,-100,546.427514
0.46989,253.528549,3881.791999,-100,404.979313
0.307633,-18.914785,207.786423,-100,-100
0.275899,0.601425,0.281857,-100,-100
0.416235,-31.207449,-4178.079308,90.625323,-100
0.302628,54.514366,-293.863264,-100,95.576914
0.294892,40.483907,743.617454,-100,-100
0.357446,31.965541,-1335.808932,-100,-100
0.353249,31.965541,-1335.808932,-100,52.481316
0.351283,69.639054,237.825226,-100,-100
0.346654,69.639054,237.825226,-100,-100
0.361351,86.183831,-264.316758,-100,-100
0.361451,-16.851497,-2078.880948,-100,22.433078
0.356219,69.639054,237.825226,-100,-100
0.368429,-58.994816,-350.181584,-100,-100
0.357146,-161.62584,11717.59335,223.281245,-100
0.399834,-229.365508,35801.99865,-100,-100
0.397057,-229.365508,35801.99865,-100,-100
0.476759,29.561627,542.910093,-100,-100
0.492912,84.389531,-2872.182908,-100,-100
0.497738,84.389531,-2872.182908,-100,-100
0.455235,-362.587482,92641.35338,482.564287,-100
0.449021,-362.587482,92641.35338,482.564287,-100
0.305687,7.925308,21.868664,-100,4.573344
0.063788,-49.958456,2114.900628,48.697003,-100
0.619712,-282.901481,-25815.50611,518.327982,-100
0.052844,117.765178,-579.817533,-100,-100
0.349008,31.965541,-1335.808932,-100,-100
0.356352,-91.433801,-38213.42843,205.258863,-100
0.340662,50.245521,-16844.14993,-100,-100
0.338492,148.843194,-27287.14026,-100,203.593435
0.344745,40.059792,-2360.352628,-100,-100
0.343744,-89.108015,-606.261081,-100,-100
0.299192,1.42614,-529.348757,-100,-100
0.33599,1.42614,-529.348757,-100,-100
0.530244,132.156634,10266.31535,-100,191.071565
0.532312,132.156634,10266.31535,-100,191.071565
0.528709,132.156634,10266.31535,-100,191.071565
0.495,-16.624696,-60.862694,-100,-100
0.499795,84.389531,-2872.182908,-100,-100
0.487614,56.513453,-1829.976472,15.754254,-100
0.469559,51.006348,1473.465594,-100,-100
0.486273,109.138469,-234.697993,-100,-100
0.481069,90.345757,732.255369,-100,89.02427
0.382492,-229.365508,35801.99865,240.880471,-100
0.426356,-386.328054,132745.007,439.13952,-100
0.385218,-229.365508,35801.99865,197.96604,-100
0.390884,-109.208919,5249.200231,98.124212,-100
0.406311,-229.365508,35801.99865,-100,-100
0.41861,-227.241277,34526.22359,-100,-100
0.351632,-15.595578,216.226105,-100,-100
0.345678,-8.937184,63.624066,-100,-100
0.360833,-8.268639,64.983368,-100,-100
0.392069,-137.162654,13359.79153,191.442178,-100
0.385345,-40.271659,1501.917745,-100,-100
0.364309,-40.271659,1501.917745,-100,-100
0.3378,-25.224827,323.569557,-100,-100
0.408867,-71.865012,3948.780551,-100,-100
0.402406,-420.537129,-1664.723715,807.150627,-100
0.419612,-420.537129,-1664.723715,807.150627,-100
0.380162,-199.441926,11128.83684,353.252418,-100
0.3827,-193.519795,15398.39025,329.182958,-100
0.395081,-193.036002,13724.03718,-100,-100
0.405453,-193.036002,13724.03718,-100,-100
0.188659,-15.724021,111.839133,-100,-100
0.146019,-15.724021,111.839133,-100,-100
0.288068,-36.008428,475.37369,-100,-100
0.356417,-165.590103,23246.22879,211.289868,-100
0.35943,-165.590103,23246.22879,-100,-100
0.597046,-186.822246,165.246676,312.448508,-100
0.600947,-101.900918,2732.356565,-100,-100
0.613902,-133.943406,4795.734748,-100,-100
0.220512,-30.299794,385.233399,35.704722,-100
0.266275,7.925308,21.868664,-100,4.573344
0.335238,350.42146,-68580.52879,-100,591.732523
0.342349,55.79306,-110.703962,-100,-100
0.506595,84.389531,-2872.182908,-100,-100
0.488677,17.915904,-73.784881,22.444572,-100
0.413797,-69.836147,3561.062356,-100,-100
0.423353,-142.694704,13153.3975,93.559236,-100
0.40044,-349.02519,27392.66141,624.810114,-100
0.418772,-344.094086,26464.09556,619.064275,-100
0.378666,-71.865012,3948.780551,-100,-100
0.151452,-39.857124,1236.206428,34.5392,-100
0.226487,-15.724021,111.839133,-100,-100
0.54163,-71.986747,-8340.667587,181.735924,-100
0.555386,-77.709694,-7276.336044,147.909893,-100
0.284449,7.925308,21.868664,-100,4.573344
0.264074,7.925308,21.868664,-100,4.573344
0.285906,7.925308,21.868664,-100,4.573344
0.170131,432.46262,4383.021191,-100,866.743353
0.305124,7.925308,21.868664,-100,4.573344
0.335683,-18.45883,-49646.18537,257.796488,-100
0.337774,-67.070486,-34365.16375,228.587081,-100
0.395091,-195.463211,-82496.09595,408.38158,-100
0.390003,-195.707413,-95052.73802,422.89383,-100
0.375627,-40.271659,1501.917745,-100,-100
0.364664,-138.45015,13640.93415,208.606608,-100
0.386127,-8.268639,64.983368,-100,-100
0.329234,-1.633388,-3.241998,-100,-100
0.343304,-1.974407,2.809622,-100,-100
0.39329,-40.271659,1501.917745,-100,-100
0.35819,-161.62584,11717.59335,223.281245,-100
0.377572,5.449452,-7944.633233,-100,-100
0.439558,-1036.715876,-126188.0975,2132.45435,-100
0.4466,-200.820486,20418.29153,283.836928,-100
0.466684,30.800507,499.868009,-100,6.613399
0.472909,30.800507,499.868009,-100,6.613399
0.394452,160.259302,-851.181435,-100,323.283575
0.33087,227.042578,-66153.77722,-100,469.349016
0.347556,-149.522179,-290.73114,185.930372,-100
0.332813,350.42146,-68580.52879,-100,594.597755
0.264697,75.029221,-239.851216,-100,120.847065
0.283587,75.029221,-239.851216,-100,120.847065
0.317849,-34.881053,796.821308,-100,-100
0.258407,0.505168,0.035836,-100,-100
0.560278,-77.709694,-7276.336044,167.896408,-100
0.561371,-77.709694,-7276.336044,-100,-100
0.489341,29.561627,542.910093,-100,-100
0.483244,29.561627,542.910093,-100,-100
0.35207,1.09178,-199.506252,-100,-100
0.347106,44.897676,71.108644,-100,-100
0.526272,27.098316,-737.921382,28.425061,-100
0.515304,19.958419,-548.870198,-100,-100
0.510069,19.958419,-548.870198,-100,23.775376
0.519157,23.686045,-45.719197,-100,-100
0.515738,23.866604,-606.776171,-100,-100
0.437566,-1036.715876,-126188.0975,2133.713898,-100
0.430542,60.718706,-1259.987972,-100,50.492697
0.452574,50.997011,1780.545457,-100,-100
0.459459,50.997011,1780.545457,-100,-100
0.331869,227.042578,-66153.77722,-100,364.737301
0.331389,350.42146,-68580.52879,-100,588.079559
0.339475,-18.45883,-49646.18537,171.40316,-100
0.225338,-19.025015,-14.449733,-100,-100
0.257666,-40.155861,422.531907,38.711545,-100
0.189415,-39.857124,1236.206428,35.562514,-100
0.333753,-67.070486,-34365.16375,236.909714,-100
0.331112,350.42146,-68580.52879,-100,677.794257
0.540148,-61.238643,-89124.86439,360.96508,-100
0.536348,259.291172,14960.43364,-100,446.866327
0.541162,173.184259,-67921.74072,-100,370.449941
0.550073,-71.986747,-8340.667587,177.163581,-100
0.440074,-365.229697,-114244.3466,834.50681,-100
0.184619,5.020459,-2.894335,30.345279,-100
0.19735,-0.588334,-89.209702,-100,-100
0.205364,-0.588334,-89.209702,-100,-100
0.453412,-200.820486,20418.29153,283.836928,-100
0.448585,-32.379538,-8189.842417,73.346174,-100
0.459987,30.800507,499.868009,-100,7.848561
0.367723,-169.779513,8766.589815,-100,-100
0.401286,-95.825662,2419.852832,-100,-100
0.246019,-25.590747,0.048267,-100,-100
0.177188,-19.313035,228.134461,-100,-100
0.244311,-19.025015,-14.449733,-100,-100
0.423759,-69.836147,3561.062356,-100,-100
0.40423,-71.865012,3948.780551,-100,-100
0.437868,-142.694704,13153.3975,151.896305,-100
0.440795,-145.084411,-1754.342942,241.059069,-100
0.427773,-69.836147,3561.062356,-100,-100
0.352474,-91.433801,-38213.42843,-100,-100
0.348185,-72.24244,-51289.14281,-100,98.99716
0.352487,-196.617821,-128830.8241,461.895649,-100
0.611852,-322.844541,-29813.98745,592.958874,-100
0.622706,-281.448234,-25762.65569,511.475531,-100
0.625552,-173.0931,8029.822454,-100,-100
0.331337,-110.450711,4112.100323,127.91397,-100
0.353216,-110.450711,4112.100323,131.228726,-100
0.250469,17.859835,126.779279,-100,-100
0.321538,-29.894571,190.405378,-100,-100
0.264319,122.518113,11993.5732,-100,-100
0.248531,242.667471,31583.6559,-100,329.72861
0.388666,-71.865012,3948.780551,-100,-100
0.307858,-23.950903,56.654274,-100,-100
0.226799,8.994683,72.532526,-100,-100
0.281823,-1.255994,-1604.692913,-100,-100
0.300423,-0.594996,-1656.701232,-100,-100
0.3779,-308.384104,29777.45409,456.104873,-100
0.416424,-162.728599,15287.57985,240.285282,-100
0.448684,-391.98516,-10053.64702,732.722439,-100
0.434845,-47.443769,-1276.565485,-100,-100
0.449881,-391.98516,-10053.64702,732.722439,-100
0.439544,-47.443769,-1276.565485,-100,-100
0.467709,-82.089539,-5886.209777,129.28986,-100
0.465547,-82.089539,-5886.209777,129.28986,-100
0.3327,-18.45883,-49646.18537,247.284197,-100
0.358898,25.348561,354.339177,-100,-100
0.29762,30.68894,464.550369,-100,-100
0.323892,-32.710789,-2192.989186,-100,-100
0.337576,-34.426103,-585.963354,-100,-100
0.357372,-71.043019,3999.870488,-100,-100
0.323756,-50.522614,2049.713367,-100,-100
0.413009,-71.865012,3948.780551,-100,-100
0.451284,-200.820486,20418.29153,283.836928,-100
0.289596,16.305046,94.741905,-100,-100
0.396376,-168.66936,9130.108862,296.451235,-100
0.39321,-71.865012,3948.780551,-100,-100
0.383844,-71.865012,3948.780551,-100,-100
0.358028,-66.174227,2955.212179,-100,-100
0.356919,-195.707413,-95052.73802,422.89383,-100
0.369277,-67.070486,-34365.16375,225.409481,-100
0.371092,-65.833357,-28137.39091,177.887963,-100
0.374738,-67.070486,-34365.16375,173.642924,-100
0.395462,-371.527902,-49185.86317,808.456584,-100
0.364635,-380.55615,-48595.06085,824.590084,-100
0.394394,-173.698839,10378.00893,318.628174,-100
0.402711,-229.365508,35801.99865,-100,-100
0.436267,-39.169268,489.948526,-100,-100
0.441361,-39.169268,489.948526,-100,-100
0.327511,-29.894571,190.405378,-100,-100
0.193461,-16.305776,-16.421186,-100,-100
0.21795,-19.025015,-14.449733,-100,-100
0.147616,-49.958456,2114.900628,50.484369,-100
0.202796,-20.087627,-17.947207,-100,-100
-0.039186,-53.372759,2450.506511,-100,-100
0.006776,-49.958456,2114.900628,48.800593,-100
0.038827,-44.553741,1533.218531,-100,-100
0.063622,-39.857124,1236.206428,36.223598,-100
-0.080656,-62.056907,3178.956085,151.894472,-100
0.449743,-391.98516,-10053.64702,732.100561,-100
0.448031,-760.723058,-1293857.156,2088.764453,-100
0.459515,-91.574233,-5193.563243,122.14797,-100
0.439798,-47.443769,-1276.565485,-100,-100
0.412264,-51.106815,-1363.152647,-100,-100
0.473695,-82.089539,-5886.209777,129.28986,-100
0.476165,-82.089539,-5886.209777,129.28986,-100
0.141182,-16.314389,-15.852457,-100,-100
0.169162,-19.313035,228.134461,-100,-100
0.269485,16.305046,94.741905,-100,-100
0.077421,80.251871,6065.483514,-100,-100
0.237831,-13.135906,-52.872166,-100,-100
0.426458,91.320574,-3247.438784,-100,157.70057
0.433297,-158.054957,-25914.85477,359.872334,-100
0.428541,116.917969,-3154.270409,-100,198.576168
0.46593,50.997011,1780.545457,-100,-100
0.11096,-49.958456,2114.900628,48.697003,-100
0.116425,-49.958456,2114.900628,117.853455,-100
0.547591,173.184259,-67921.74072,157.817765,-100
0.522167,-30.023613,-202.564914,39.790688,-100
0.523449,-23.009151,-194.207561,36.550703,-100
0.521864,27.273766,-394.895001,-100,-100
0.41111,39.842122,1379.487662,-100,165.392882
0.408468,57.222349,1908.849751,-100,-100
0.415717,28.098874,749.220592,-100,164.669866
0.413371,49.266995,1474.448934,-100,109.075196
0.411218,49.266995,1474.448934,-100,-100
0.417149,49.266995,1474.448934,-100,-100
0.421312,28.098874,749.220592,-100,176.139473
0.544504,127.711156,-2399.546743,-100,166.781461
0.574625,7.382082,-585.991794,-100,-100
0.55482,-71.986747,-8340.667587,-100,-100
0.538334,173.184259,-67921.74072,-100,415.968719
0.545662,-71.986747,-8340.667587,177.163581,-100
0.507679,23.866604,-606.776171,-100,34.600542
0.286836,-23.950903,56.654274,-100,-100
0.116608,-23.686234,300.890583,-100,-100
0.145423,-49.958456,2114.900628,56.361918,-100
0.083044,-29.026994,803.025438,44.220571,-100
0.361448,51.39964,228.539335,-100,-100
0.37886,7.966115,61.986074,-100,-100
0.375468,7.966115,61.986074,-100,-100
0.330799,-18.45883,-49646.18537,205.616706,-100
0.330796,-67.070486,-34365.16375,235.857058,-100
0.416486,36.325997,-3478.487277,-100,-100
0.410471,37.867405,-3920.16666,-100,-100
0.613888,-64.926709,-3067.030453,78.109473,-100
0.608044,-262.806401,-31879.45796,446.009387,-100
0.366153,-100.02281,2597.389088,-100,-100
0.463939,68.333182,3836.050559,-100,90.283104
0.455451,-32.379538,-8189.842417,73.346174,-100
0.31143,-9.506681,-713.629477,-100,-100
0.398348,-31.207449,-4178.079308,90.625323,-100
0.461898,-32.379538,-8189.842417,73.346174,-100
0.315724,-40.213987,1010.563724,-100,-100
0.235241,365.799742,33857.06202,-100,633.063358
0.351935,-66.701671,3489.157211,-100,-100
0.327692,-50.522614,2049.713367,-100,-100
0.300531,-55.450269,2378.152766,-100,-100
0.450551,68.333182,3836.050559,-100,-100
0.091838,-50.506989,2181.031993,231.497162,-100
0.180741,47.858966,2057.882125,-100,-100
0.167789,65.364983,3862.12323,-100,-100
0.161839,95.025899,7703.293015,-100,-100
0.368464,-108.194419,3237.010467,-100,-100
0.390833,-95.825662,2419.852832,-100,-100
0.399447,7.966115,61.986074,-100,39.40101
0.395759,-8.268639,64.983368,-100,-100
0.374399,-8.268639,64.983368,-100,-100
0.519946,29.315598,-52.756174,-100,-100
0.524932,27.098316,-737.921382,28.425061,-100
0.522921,36.301326,-470.176646,-100,-100
0.483981,-65.733154,-3056.177509,-100,-100
0.502005,-10.155911,67.025511,-100,-100
0.360502,-195.707413,-95052.73802,461.293749,-100
0.363119,-195.707413,-95052.73802,521.740306,-100
0.365112,-170.586052,9962.477301,304.732279,-100
0.385662,71.964482,-21611.41437,-100,164.17931
0.587394,-114.013924,-501.228884,189.474217,-100
0.592776,-186.822246,165.246676,312.448508,-100
0.381911,-108.194419,3237.010467,-100,-100
0.392504,-108.194419,3237.010467,-100,-100
0.282689,-79.812079,1522.990858,66.411191,-100
0.312379,-93.808382,2475.158151,99.953559,-100
0.30254,-99.458725,2863.837651,96.265694,-100
0.266947,-28.264807,6.304381,-100,-100
0.187496,-4.880962,-108.172234,-100,-100
0.357281,-110.450711,4112.100323,127.91397,-100
0.413333,74.034447,-696.324606,-100,88.468757
0.419743,74.034447,-696.324606,-100,88.468757
0.415218,77.761688,2304.849942,-100,74.771543
0.639111,-281.448234,-25762.65569,542.591532,-100
0.631899,-281.448234,-25762.65569,507.549959,-100
0.476036,24.729496,310.480261,-100,-100
0.457172,48.19766,1473.82343,-100,22.000226
0.538018,-49.111367,-91776.58491,396.078053,-100
0.526516,27.098316,-737.921382,28.425061,-100
0.525868,27.098316,-737.921382,28.425061,-100
0.523664,36.301326,-470.176646,-100,-100
0.239353,-19.025015,-14.449733,-100,-100
0.198794,-19.032293,-13.891768,-100,-100
0.074524,-29.026994,803.025438,-100,-100
0.104705,-50.506989,2181.031993,70.189771,-100
0.059323,2.982289,-30.514956,-100,-100
0.08529,-29.026994,803.025438,-100,-100
0.31806,-99.458725,2863.837651,96.265694,-100
0.346034,-110.450711,4112.100323,127.91397,-100
0.33007,-99.458725,2863.837651,96.265694,-100
0.277784,-24.61398,6.778595,-100,-100
0.242521,-31.008478,13.085793,-100,-100
0.392844,7.966115,61.986074,-100,-100
0.398752,13.562147,165.11256,-100,11.532208
0.407913,-96.959569,5045.008318,-100,-100
0.618025,-282.901481,-25815.50611,521.28702,-100
0.63536,-173.0931,8029.822454,-100,-100
0.626272,-72.532861,-3202.133101,89.517033,-100
0.370163,-83.987052,1361.522829,-100,-100
0.429423,-68.13968,3474.147352,65.736174,-100
0.469921,24.729496,310.480261,-100,-100
0.45474,48.19766,1473.82343,-100,44.41522
0.41316,-102.962512,4549.59002,102.427935,-100
0.403077,-39.187356,1291.091795,-100,-100
0.399281,-68.923477,3604.297611,-100,-100
0.400098,80.030586,1316.171245,-100,-100
0.404129,91.205055,3244.563955,-100,105.71551
0.409259,77.761688,2304.849942,-100,74.771543
0.406144,57.222349,1908.849751,-100,-100
0.46159,48.19766,1473.82343,-100,64.983944
0.468008,48.19766,1473.82343,-100,64.983944
0.463951,48.19766,1473.82343,-100,36.917036
0.519777,68.333182,3836.050559,-100,96.089405
0.523565,34.083375,927.219747,-100,-100
